-48.44971	0.000219
-48.4436	0.000223
-48.4375	0.000227
-48.4314	0.000231
-48.42529	0.000235
-48.41919	0.000238
-48.41309	0.000242
-48.40698	0.000246
-48.40088	0.00025
-48.39478	0.000254
-48.38867	0.000258
-48.38257	0.000262
-48.37646	0.000266
-48.37036	0.00027
-48.36426	0.000274
-48.35815	0.000278
-48.35205	0.000281
-48.34595	0.000285
-48.33984	0.000289
-48.33374	0.000293
-48.32764	0.000296
-48.32153	0.0003
-48.31543	0.000304
-48.30933	0.000307
-48.30322	0.000311
-48.29712	0.000314
-48.29102	0.000318
-48.28491	0.000321
-48.27881	0.000325
-48.27271	0.000328
-48.2666	0.000331
-48.2605	0.000335
-48.25439	0.000338
-48.24829	0.000341
-48.24219	0.000344
-48.23608	0.000347
-48.22998	0.00035
-48.22388	0.000353
-48.21777	0.000356
-48.21167	0.000359
-48.20557	0.000361
-48.19946	0.000364
-48.19336	0.000366
-48.18726	0.000369
-48.18115	0.000371
-48.17505	0.000374
-48.16895	0.000376
-48.16284	0.000378
-48.15674	0.00038
-48.15063	0.000382
-48.14453	0.000384
-48.13843	0.000386
-48.13232	0.000388
-48.12622	0.000389
-48.12012	0.000391
-48.11401	0.000393
-48.10791	0.000394
-48.10181	0.000395
-48.0957	0.000397
-48.0896	0.000398
-48.0835	0.000399
-48.07739	0.0004
-48.07129	0.000401
-48.06519	0.000401
-48.05908	0.000402
-48.05298	0.000403
-48.04688	0.000403
-48.04077	0.000404
-48.03467	0.000404
-48.02856	0.000404
-48.02246	0.000404
-48.01636	0.000404
-48.01025	0.000404
-48.00415	0.000404
-47.99805	0.000404
-47.99194	0.000404
-47.98584	0.000403
-47.97974	0.000403
-47.97363	0.000402
-47.96753	0.000401
-47.96143	0.000401
-47.95532	0.0004
-47.94922	0.000399
-47.94312	0.000398
-47.93701	0.000397
-47.93091	0.000395
-47.9248	0.000394
-47.9187	0.000393
-47.9126	0.000391
-47.90649	0.000389
-47.90039	0.000388
-47.89429	0.000386
-47.88818	0.000384
-47.88208	0.000382
-47.87598	0.00038
-47.86987	0.000378
-47.86377	0.000376
-47.85767	0.000374
-47.85156	0.000371
-47.84546	0.000369
-47.83936	0.000366
-47.83325	0.000364
-47.82715	0.000361
-47.82104	0.000358
-47.81494	0.000356
-47.80884	0.000353
-47.80273	0.00035
-47.79663	0.000347
-47.79053	0.000344
-47.78442	0.000341
-47.77832	0.000338
-47.77222	0.000334
-47.76611	0.000331
-47.76001	0.000328
-47.75391	0.000324
-47.7478	0.000321
-47.7417	0.000318
-47.7356	0.000314
-47.72949	0.00031
-47.72339	0.000307
-47.71729	0.000303
-47.71118	0.0003
-47.70508	0.000296
-47.69897	0.000292
-47.69287	0.000288
-47.68677	0.000285
-47.68066	0.000281
-47.67456	0.000277
-47.66846	0.000273
-47.66235	0.000269
-47.65625	0.000265
-47.65015	0.000261
-47.64404	0.000258
-47.63794	0.000254
-47.63184	0.00025
-47.62573	0.000246
-47.61963	0.000242
-47.61353	0.000238
-47.60742	0.000234
-47.60132	0.00023
-47.59521	0.000226
-47.58911	0.000222
-47.58301	0.000218
-47.5769	0.000214
-47.5708	0.000211
-47.5647	0.000207
-47.55859	0.000203
-47.55249	0.000199
-47.54639	0.000195
-47.54028	0.000192
-47.53418	0.000188
-47.52808	0.000184
-47.52197	0.00018
-47.51587	0.000177
-47.50977	0.000173
-47.50366	0.00017
-47.49756	0.000166
-47.49146	0.000163
-47.48535	0.000159
-47.47925	0.000156
-47.47314	0.000153
-47.46704	0.00015
-47.46094	0.000146
-47.45483	0.000143
-47.44873	0.00014
-47.44263	0.000137
-47.43652	0.000134
-47.43042	0.000131
-47.42432	0.000129
-47.41821	0.000126
-47.41211	0.000123
-47.40601	0.000121
-47.3999	0.000118
-47.3938	0.000116
-47.3877	0.000113
-47.38159	0.000111
-47.37549	0.000109
-47.36938	0.000107
-47.36328	0.000105
-47.35718	0.000103
-47.35107	0.000101
-47.34497	0.000099
-47.33887	0.000098
-47.33276	0.000096
-47.32666	0.000094
-47.32056	0.000093
-47.31445	0.000092
-47.30835	0.000091
-47.30225	0.000089
-47.29614	0.000088
-47.29004	0.000088
-47.28394	0.000087
-47.27783	0.000086
-47.27173	0.000085
-47.26563	0.000085
-47.25952	0.000085
-47.25342	0.000084
-47.24731	0.000084
-47.24121	0.000084
-47.23511	0.000084
-47.229	0.000084
-47.2229	0.000084
-47.2168	0.000085
-47.21069	0.000085
-47.20459	0.000085
-47.19849	0.000086
-47.19238	0.000087
-47.18628	0.000088
-47.18018	0.000089
-47.17407	0.00009
-47.16797	0.000091
-47.16187	0.000092
-47.15576	0.000093
-47.14966	0.000095
-47.14355	0.000096
-47.13745	0.000098
-47.13135	0.0001
-47.12524	0.000102
-47.11914	0.000104
-47.11304	0.000106
-47.10693	0.000108
-47.10083	0.00011
-47.09473	0.000112
-47.08862	0.000115
-47.08252	0.000117
-47.07642	0.00012
-47.07031	0.000123
-47.06421	0.000125
-47.05811	0.000128
-47.052	0.000131
-47.0459	0.000134
-47.03979	0.000137
-47.03369	0.000141
-47.02759	0.000144
-47.02148	0.000147
-47.01538	0.000151
-47.00928	0.000154
-47.00317	0.000158
-46.99707	0.000162
-46.99097	0.000165
-46.98486	0.000169
-46.97876	0.000173
-46.97266	0.000177
-46.96655	0.000181
-46.96045	0.000185
-46.95435	0.000189
-46.94824	0.000193
-46.94214	0.000198
-46.93604	0.000202
-46.92993	0.000206
-46.92383	0.000211
-46.91772	0.000215
-46.91162	0.00022
-46.90552	0.000224
-46.89941	0.000229
-46.89331	0.000233
-46.88721	0.000238
-46.8811	0.000242
-46.875	0.000247
-46.8689	0.000252
-46.86279	0.000257
-46.85669	0.000261
-46.85059	0.000266
-46.84448	0.000271
-46.83838	0.000276
-46.83228	0.000281
-46.82617	0.000285
-46.82007	0.00029
-46.81396	0.000295
-46.80786	0.0003
-46.80176	0.000305
-46.79565	0.00031
-46.78955	0.000314
-46.78345	0.000319
-46.77734	0.000324
-46.77124	0.000329
-46.76514	0.000334
-46.75903	0.000338
-46.75293	0.000343
-46.74683	0.000348
-46.74072	0.000352
-46.73462	0.000357
-46.72852	0.000362
-46.72241	0.000366
-46.71631	0.000371
-46.71021	0.000375
-46.7041	0.00038
-46.698	0.000384
-46.69189	0.000389
-46.68579	0.000393
-46.67969	0.000397
-46.67358	0.000402
-46.66748	0.000406
-46.66138	0.00041
-46.65527	0.000414
-46.64917	0.000418
-46.64307	0.000422
-46.63696	0.000426
-46.63086	0.000429
-46.62476	0.000433
-46.61865	0.000437
-46.61255	0.00044
-46.60645	0.000444
-46.60034	0.000447
-46.59424	0.000451
-46.58813	0.000454
-46.58203	0.000457
-46.57593	0.00046
-46.56982	0.000463
-46.56372	0.000466
-46.55762	0.000469
-46.55151	0.000471
-46.54541	0.000474
-46.53931	0.000477
-46.5332	0.000479
-46.5271	0.000481
-46.521	0.000484
-46.51489	0.000486
-46.50879	0.000488
-46.50269	0.00049
-46.49658	0.000491
-46.49048	0.000493
-46.48438	0.000495
-46.47827	0.000496
-46.47217	0.000498
-46.46606	0.000499
-46.45996	0.0005
-46.45386	0.000501
-46.44775	0.000502
-46.44165	0.000503
-46.43555	0.000504
-46.42944	0.000504
-46.42334	0.000505
-46.41724	0.000505
-46.41113	0.000505
-46.40503	0.000506
-46.39893	0.000506
-46.39282	0.000506
-46.38672	0.000505
-46.38062	0.000505
-46.37451	0.000505
-46.36841	0.000504
-46.3623	0.000503
-46.3562	0.000503
-46.3501	0.000502
-46.34399	0.000501
-46.33789	0.0005
-46.33179	0.000499
-46.32568	0.000497
-46.31958	0.000496
-46.31348	0.000494
-46.30737	0.000493
-46.30127	0.000491
-46.29517	0.000489
-46.28906	0.000487
-46.28296	0.000485
-46.27686	0.000483
-46.27075	0.000481
-46.26465	0.000478
-46.25854	0.000476
-46.25244	0.000473
-46.24634	0.000471
-46.24023	0.000468
-46.23413	0.000465
-46.22803	0.000462
-46.22192	0.000459
-46.21582	0.000456
-46.20972	0.000453
-46.20361	0.00045
-46.19751	0.000446
-46.19141	0.000443
-46.1853	0.000439
-46.1792	0.000436
-46.1731	0.000432
-46.16699	0.000428
-46.16089	0.000424
-46.15479	0.000421
-46.14868	0.000417
-46.14258	0.000413
-46.13647	0.000409
-46.13037	0.000404
-46.12427	0.0004
-46.11816	0.000396
-46.11206	0.000392
-46.10596	0.000387
-46.09985	0.000383
-46.09375	0.000378
-46.08765	0.000374
-46.08154	0.000369
-46.07544	0.000365
-46.06934	0.00036
-46.06323	0.000356
-46.05713	0.000351
-46.05103	0.000346
-46.04492	0.000341
-46.03882	0.000337
-46.03271	0.000332
-46.02661	0.000327
-46.02051	0.000322
-46.0144	0.000318
-46.0083	0.000313
-46.0022	0.000308
-45.99609	0.000303
-45.98999	0.000298
-45.98389	0.000294
-45.97778	0.000289
-45.97168	0.000284
-45.96558	0.000279
-45.95947	0.000274
-45.95337	0.00027
-45.94727	0.000265
-45.94116	0.00026
-45.93506	0.000255
-45.92896	0.000251
-45.92285	0.000246
-45.91675	0.000242
-45.91064	0.000237
-45.90454	0.000232
-45.89844	0.000228
-45.89233	0.000223
-45.88623	0.000219
-45.88013	0.000215
-45.87402	0.00021
-45.86792	0.000206
-45.86182	0.000202
-45.85571	0.000198
-45.84961	0.000194
-45.84351	0.00019
-45.8374	0.000186
-45.8313	0.000182
-45.8252	0.000178
-45.81909	0.000174
-45.81299	0.000171
-45.80688	0.000167
-45.80078	0.000164
-45.79468	0.00016
-45.78857	0.000157
-45.78247	0.000154
-45.77637	0.000151
-45.77026	0.000147
-45.76416	0.000145
-45.75806	0.000142
-45.75195	0.000139
-45.74585	0.000136
-45.73975	0.000134
-45.73364	0.000131
-45.72754	0.000129
-45.72144	0.000126
-45.71533	0.000124
-45.70923	0.000122
-45.70313	0.00012
-45.69702	0.000118
-45.69092	0.000116
-45.68481	0.000115
-45.67871	0.000113
-45.67261	0.000112
-45.6665	0.000111
-45.6604	0.000109
-45.6543	0.000108
-45.64819	0.000107
-45.64209	0.000107
-45.63599	0.000106
-45.62988	0.000105
-45.62378	0.000105
-45.61768	0.000104
-45.61157	0.000104
-45.60547	0.000104
-45.59937	0.000104
-45.59326	0.000104
-45.58716	0.000104
-45.58105	0.000105
-45.57495	0.000105
-45.56885	0.000106
-45.56274	0.000106
-45.55664	0.000107
-45.55054	0.000108
-45.54443	0.000109
-45.53833	0.00011
-45.53223	0.000112
-45.52612	0.000113
-45.52002	0.000115
-45.51392	0.000116
-45.50781	0.000118
-45.50171	0.00012
-45.49561	0.000122
-45.4895	0.000124
-45.4834	0.000126
-45.47729	0.000129
-45.47119	0.000131
-45.46509	0.000134
-45.45898	0.000136
-45.45288	0.000139
-45.44678	0.000142
-45.44067	0.000145
-45.43457	0.000148
-45.42847	0.000151
-45.42236	0.000155
-45.41626	0.000158
-45.41016	0.000161
-45.40405	0.000165
-45.39795	0.000169
-45.39185	0.000172
-45.38574	0.000176
-45.37964	0.00018
-45.37354	0.000184
-45.36743	0.000188
-45.36133	0.000192
-45.35522	0.000197
-45.34912	0.000201
-45.34302	0.000205
-45.33691	0.00021
-45.33081	0.000214
-45.32471	0.000219
-45.3186	0.000223
-45.3125	0.000228
-45.3064	0.000233
-45.30029	0.000238
-45.29419	0.000243
-45.28809	0.000248
-45.28198	0.000253
-45.27588	0.000258
-45.26978	0.000263
-45.26367	0.000268
-45.25757	0.000273
-45.25146	0.000278
-45.24536	0.000283
-45.23926	0.000288
-45.23315	0.000294
-45.22705	0.000299
-45.22095	0.000304
-45.21484	0.00031
-45.20874	0.000315
-45.20264	0.00032
-45.19653	0.000326
-45.19043	0.000331
-45.18433	0.000336
-45.17822	0.000342
-45.17212	0.000347
-45.16602	0.000352
-45.15991	0.000358
-45.15381	0.000363
-45.14771	0.000368
-45.1416	0.000374
-45.1355	0.000379
-45.12939	0.000384
-45.12329	0.000389
-45.11719	0.000395
-45.11108	0.0004
-45.10498	0.000405
-45.09888	0.00041
-45.09277	0.000415
-45.08667	0.00042
-45.08057	0.000425
-45.07446	0.00043
-45.06836	0.000435
-45.06226	0.000439
-45.05615	0.000444
-45.05005	0.000449
-45.04395	0.000453
-45.03784	0.000458
-45.03174	0.000462
-45.02563	0.000467
-45.01953	0.000471
-45.01343	0.000475
-45.00732	0.00048
-45.00122	0.000484
-44.99512	0.000488
-44.98901	0.000492
-44.98291	0.000495
-44.97681	0.000499
-44.9707	0.000503
-44.9646	0.000506
-44.9585	0.00051
-44.95239	0.000513
-44.94629	0.000517
-44.94019	0.00052
-44.93408	0.000523
-44.92798	0.000526
-44.92188	0.000529
-44.91577	0.000531
-44.90967	0.000534
-44.90356	0.000537
-44.89746	0.000539
-44.89136	0.000541
-44.88525	0.000544
-44.87915	0.000546
-44.87305	0.000548
-44.86694	0.000549
-44.86084	0.000551
-44.85474	0.000553
-44.84863	0.000554
-44.84253	0.000556
-44.83643	0.000557
-44.83032	0.000558
-44.82422	0.000559
-44.81812	0.00056
-44.81201	0.000561
-44.80591	0.000561
-44.7998	0.000562
-44.7937	0.000562
-44.7876	0.000562
-44.78149	0.000562
-44.77539	0.000562
-44.76929	0.000562
-44.76318	0.000562
-44.75708	0.000562
-44.75098	0.000561
-44.74487	0.00056
-44.73877	0.00056
-44.73267	0.000559
-44.72656	0.000558
-44.72046	0.000556
-44.71436	0.000555
-44.70825	0.000554
-44.70215	0.000552
-44.69604	0.000551
-44.68994	0.000549
-44.68384	0.000547
-44.67773	0.000545
-44.67163	0.000543
-44.66553	0.000541
-44.65942	0.000538
-44.65332	0.000536
-44.64722	0.000533
-44.64111	0.000531
-44.63501	0.000528
-44.62891	0.000525
-44.6228	0.000522
-44.6167	0.000519
-44.6106	0.000516
-44.60449	0.000512
-44.59839	0.000509
-44.59229	0.000505
-44.58618	0.000502
-44.58008	0.000498
-44.57397	0.000494
-44.56787	0.00049
-44.56177	0.000486
-44.55566	0.000482
-44.54956	0.000478
-44.54346	0.000474
-44.53735	0.00047
-44.53125	0.000465
-44.52515	0.000461
-44.51904	0.000456
-44.51294	0.000452
-44.50684	0.000447
-44.50073	0.000443
-44.49463	0.000438
-44.48853	0.000433
-44.48242	0.000428
-44.47632	0.000423
-44.47021	0.000418
-44.46411	0.000413
-44.45801	0.000408
-44.4519	0.000403
-44.4458	0.000398
-44.4397	0.000393
-44.43359	0.000388
-44.42749	0.000383
-44.42139	0.000377
-44.41528	0.000372
-44.40918	0.000367
-44.40308	0.000362
-44.39697	0.000356
-44.39087	0.000351
-44.38477	0.000346
-44.37866	0.00034
-44.37256	0.000335
-44.36646	0.00033
-44.36035	0.000325
-44.35425	0.000319
-44.34814	0.000314
-44.34204	0.000309
-44.33594	0.000304
-44.32983	0.000298
-44.32373	0.000293
-44.31763	0.000288
-44.31152	0.000283
-44.30542	0.000278
-44.29932	0.000273
-44.29321	0.000268
-44.28711	0.000263
-44.28101	0.000258
-44.2749	0.000253
-44.2688	0.000249
-44.2627	0.000244
-44.25659	0.000239
-44.25049	0.000235
-44.24438	0.00023
-44.23828	0.000226
-44.23218	0.000221
-44.22607	0.000217
-44.21997	0.000213
-44.21387	0.000208
-44.20776	0.000204
-44.20166	0.0002
-44.19556	0.000196
-44.18945	0.000193
-44.18335	0.000189
-44.17725	0.000185
-44.17114	0.000182
-44.16504	0.000178
-44.15894	0.000175
-44.15283	0.000172
-44.14673	0.000169
-44.14063	0.000166
-44.13452	0.000163
-44.12842	0.00016
-44.12231	0.000157
-44.11621	0.000155
-44.11011	0.000152
-44.104	0.00015
-44.0979	0.000148
-44.0918	0.000145
-44.08569	0.000144
-44.07959	0.000142
-44.07349	0.00014
-44.06738	0.000138
-44.06128	0.000137
-44.05518	0.000136
-44.04907	0.000134
-44.04297	0.000133
-44.03687	0.000132
-44.03076	0.000132
-44.02466	0.000131
-44.01855	0.00013
-44.01245	0.00013
-44.00635	0.00013
-44.00024	0.00013
-43.99414	0.00013
-43.98804	0.00013
-43.98193	0.00013
-43.97583	0.000131
-43.96973	0.000131
-43.96362	0.000132
-43.95752	0.000133
-43.95142	0.000134
-43.94531	0.000135
-43.93921	0.000136
-43.93311	0.000138
-43.927	0.000139
-43.9209	0.000141
-43.91479	0.000143
-43.90869	0.000145
-43.90259	0.000147
-43.89648	0.000149
-43.89038	0.000151
-43.88428	0.000154
-43.87817	0.000156
-43.87207	0.000159
-43.86597	0.000162
-43.85986	0.000165
-43.85376	0.000168
-43.84766	0.000171
-43.84155	0.000175
-43.83545	0.000178
-43.82935	0.000182
-43.82324	0.000186
-43.81714	0.00019
-43.81104	0.000194
-43.80493	0.000198
-43.79883	0.000202
-43.79272	0.000206
-43.78662	0.000211
-43.78052	0.000215
-43.77441	0.00022
-43.76831	0.000224
-43.76221	0.000229
-43.7561	0.000234
-43.75	0.000239
-43.7439	0.000244
-43.73779	0.00025
-43.73169	0.000255
-43.72559	0.00026
-43.71948	0.000266
-43.71338	0.000271
-43.70728	0.000277
-43.70117	0.000282
-43.69507	0.000288
-43.68896	0.000294
-43.68286	0.0003
-43.67676	0.000306
-43.67065	0.000312
-43.66455	0.000318
-43.65845	0.000324
-43.65234	0.00033
-43.64624	0.000336
-43.64014	0.000342
-43.63403	0.000349
-43.62793	0.000355
-43.62183	0.000361
-43.61572	0.000368
-43.60962	0.000374
-43.60352	0.00038
-43.59741	0.000387
-43.59131	0.000393
-43.58521	0.0004
-43.5791	0.000406
-43.573	0.000413
-43.56689	0.000419
-43.56079	0.000426
-43.55469	0.000432
-43.54858	0.000438
-43.54248	0.000445
-43.53638	0.000451
-43.53027	0.000458
-43.52417	0.000464
-43.51807	0.00047
-43.51196	0.000477
-43.50586	0.000483
-43.49976	0.000489
-43.49365	0.000495
-43.48755	0.000502
-43.48145	0.000508
-43.47534	0.000514
-43.46924	0.00052
-43.46313	0.000526
-43.45703	0.000532
-43.45093	0.000538
-43.44482	0.000543
-43.43872	0.000549
-43.43262	0.000555
-43.42651	0.00056
-43.42041	0.000566
-43.41431	0.000571
-43.4082	0.000576
-43.4021	0.000582
-43.396	0.000587
-43.38989	0.000592
-43.38379	0.000597
-43.37769	0.000602
-43.37158	0.000606
-43.36548	0.000611
-43.35938	0.000616
-43.35327	0.00062
-43.34717	0.000624
-43.34106	0.000629
-43.33496	0.000633
-43.32886	0.000637
-43.32275	0.000641
-43.31665	0.000644
-43.31055	0.000648
-43.30444	0.000652
-43.29834	0.000655
-43.29224	0.000658
-43.28613	0.000661
-43.28003	0.000664
-43.27393	0.000667
-43.26782	0.00067
-43.26172	0.000672
-43.25562	0.000675
-43.24951	0.000677
-43.24341	0.000679
-43.2373	0.000681
-43.2312	0.000683
-43.2251	0.000685
-43.21899	0.000686
-43.21289	0.000688
-43.20679	0.000689
-43.20068	0.00069
-43.19458	0.000691
-43.18848	0.000692
-43.18237	0.000693
-43.17627	0.000693
-43.17017	0.000694
-43.16406	0.000694
-43.15796	0.000694
-43.15186	0.000694
-43.14575	0.000694
-43.13965	0.000694
-43.13354	0.000693
-43.12744	0.000692
-43.12134	0.000692
-43.11523	0.000691
-43.10913	0.00069
-43.10303	0.000688
-43.09692	0.000687
-43.09082	0.000685
-43.08472	0.000684
-43.07861	0.000682
-43.07251	0.00068
-43.06641	0.000678
-43.0603	0.000675
-43.0542	0.000673
-43.0481	0.00067
-43.04199	0.000668
-43.03589	0.000665
-43.02979	0.000662
-43.02368	0.000659
-43.01758	0.000656
-43.01147	0.000652
-43.00537	0.000649
-42.99927	0.000645
-42.99316	0.000642
-42.98706	0.000638
-42.98096	0.000634
-42.97485	0.00063
-42.96875	0.000625
-42.96265	0.000621
-42.95654	0.000617
-42.95044	0.000612
-42.94434	0.000608
-42.93823	0.000603
-42.93213	0.000598
-42.92603	0.000593
-42.91992	0.000588
-42.91382	0.000583
-42.90771	0.000578
-42.90161	0.000572
-42.89551	0.000567
-42.8894	0.000562
-42.8833	0.000556
-42.8772	0.000551
-42.87109	0.000545
-42.86499	0.000539
-42.85889	0.000533
-42.85278	0.000527
-42.84668	0.000522
-42.84058	0.000516
-42.83447	0.00051
-42.82837	0.000503
-42.82227	0.000497
-42.81616	0.000491
-42.81006	0.000485
-42.80396	0.000479
-42.79785	0.000473
-42.79175	0.000466
-42.78564	0.00046
-42.77954	0.000454
-42.77344	0.000447
-42.76733	0.000441
-42.76123	0.000435
-42.75513	0.000428
-42.74902	0.000422
-42.74292	0.000416
-42.73682	0.000409
-42.73071	0.000403
-42.72461	0.000397
-42.71851	0.00039
-42.7124	0.000384
-42.7063	0.000378
-42.7002	0.000372
-42.69409	0.000365
-42.68799	0.000359
-42.68188	0.000353
-42.67578	0.000347
-42.66968	0.000341
-42.66357	0.000335
-42.65747	0.000329
-42.65137	0.000323
-42.64526	0.000317
-42.63916	0.000312
-42.63306	0.000306
-42.62695	0.0003
-42.62085	0.000295
-42.61475	0.000289
-42.60864	0.000284
-42.60254	0.000279
-42.59644	0.000273
-42.59033	0.000268
-42.58423	0.000263
-42.57813	0.000258
-42.57202	0.000254
-42.56592	0.000249
-42.55981	0.000244
-42.55371	0.00024
-42.54761	0.000235
-42.5415	0.000231
-42.5354	0.000227
-42.5293	0.000223
-42.52319	0.000219
-42.51709	0.000215
-42.51099	0.000211
-42.50488	0.000208
-42.49878	0.000204
-42.49268	0.000201
-42.48657	0.000198
-42.48047	0.000195
-42.47437	0.000192
-42.46826	0.000189
-42.46216	0.000186
-42.45605	0.000184
-42.44995	0.000182
-42.44385	0.000179
-42.43774	0.000177
-42.43164	0.000175
-42.42554	0.000174
-42.41943	0.000172
-42.41333	0.000171
-42.40723	0.000169
-42.40112	0.000168
-42.39502	0.000167
-42.38892	0.000166
-42.38281	0.000166
-42.37671	0.000165
-42.37061	0.000165
-42.3645	0.000165
-42.3584	0.000165
-42.35229	0.000165
-42.34619	0.000165
-42.34009	0.000165
-42.33398	0.000166
-42.32788	0.000167
-42.32178	0.000168
-42.31567	0.000169
-42.30957	0.00017
-42.30347	0.000171
-42.29736	0.000173
-42.29126	0.000175
-42.28516	0.000176
-42.27905	0.000178
-42.27295	0.000181
-42.26685	0.000183
-42.26074	0.000185
-42.25464	0.000188
-42.24854	0.000191
-42.24243	0.000194
-42.23633	0.000197
-42.23022	0.0002
